Id	CAS	SMILES	Status	Experimental value	Predicted value
868	59-35-8	O=[N+]([O-])c1oc(cc1)c2nc(cc(n2)C)C	Training	Carcinogen	Carcinogen
869	551-92-8	O=[N+]([O-])c1cnc(n1C)C	Training	Carcinogen	Carcinogen
870	N.A.	O=C(OC(CC)C(c1ccccc1)(c2ccccc2)CC(N(C)C)C)C	Training	Carcinogen	NON-Carcinogen
871	125-56-4	O=C(CC)C(c1ccccc1)(c2ccccc2)CC(N(C)C)C	Training	NON-Carcinogen	NON-Carcinogen
872	25962-77-0	O=[N+]([O-])c2oc(C=Cc1nnc(N=CN(C)C)o1)cc2	Training	Carcinogen	Carcinogen
873	6120-10-1	Oc1cc(c(c(c1)C)N(C)C)C	Training	NON-Carcinogen	NON-Carcinogen
874	58-15-1	O=C2C(=C(N(N2(c1ccccc1))C)C)N(C)C	Training	NON-Carcinogen	Carcinogen
875	108-01-0	OCCN(C)C	Training	NON-Carcinogen	NON-Carcinogen
876	142713-78-8	O=NCCN(C(=O)N)CCN(C)C	Training	Carcinogen	NON-Carcinogen
877	57-97-6	c1ccc2c(c1)ccc4c2c(c3ccccc3c4C)C	Training	Carcinogen	Carcinogen
878	598-64-1	C(N(C)C)(=S)S	Training	NON-Carcinogen	NON-Carcinogen
879	1643-20-5	[O-][N+](C)(C)CCCCCCCCCCCC	Training	NON-Carcinogen	NON-Carcinogen
880	6119-92-2	O=C(Oc1c(cc(cc1C(C)CCCCCC)[N+](=O)[O-])[N+](=O)[O-])C=CC	Training	NON-Carcinogen	Carcinogen
881	29110-68-7	O=[N+]([O-])c1cc(c(OS(=O)(=O)C)c(c1)C(C)(C)C)[N+](=O)[O-]	Training	NON-Carcinogen	Carcinogen
882	51-28-5	O=[N+]([O-])c1ccc(O)c(c1)[N+](=O)[O-]	Training	NON-Carcinogen	Carcinogen
883	101-25-7	O=NN1CN2CN(C=O)CN(C1)C2	Training	NON-Carcinogen	Carcinogen
884	606-20-2	O=[N+]([O-])c1cccc(c1C)[N+](=O)[O-]	Training	Carcinogen	Carcinogen
885	971-15-3	C(N1CCCCC1)(=S)SSSSSSC(N2CCCCC2)=S	Training	NON-Carcinogen	Carcinogen
886	13256-06-9	O=NN(CCCCC)CCCCC	Training	Carcinogen	Carcinogen
887	74-31-7	c1ccc(cc1)Nc2ccc(cc2)Nc3ccccc3	Training	NON-Carcinogen	NON-Carcinogen
888	86-29-3	N#CC(c1ccccc1)c2ccccc2	Training	NON-Carcinogen	NON-Carcinogen
889	102-09-0	O=C(Oc1ccccc1)Oc2ccccc2	Training	NON-Carcinogen	NON-Carcinogen
890	N.A.	[O-][n+]2ccc(N=Nc1ccc(cc1)N(CCC)CCC)cc2	Training	NON-Carcinogen	Carcinogen
