Id	CAS	SMILES	Status	Experimental value	Predicted value
765	N.A.	OCCOCCOCCO	Training	NON-Carcinogen	Possible NON-Carcinogen
766	N.A.	O=C(Nc1nc(cs1)c2oc(cc2)[N+](=O)[O-])C(F)(F)F	Training	Carcinogen	Carcinogen
767	N.A.	O=[N+]([O-])c1cc(cc(c1N(CCC)CCC)[N+](=O)[O-])C(F)(F)F	Training	NON-Carcinogen	Carcinogen
768	N.A.	O=C1OC(C(=O)N1C)(C)C	Training	NON-Carcinogen	Carcinogen
769	N.A.	O=C(OCC(OC(=O)CCCCCCC)COC(=O)CCCCCCC)CCCCCCC	Training	Carcinogen	Possible NON-Carcinogen
770	N.A.	FC(F)(C(F)(Cl)Cl)Cl	Training	NON-Carcinogen	Carcinogen
771	N.A.	O=C(O)C(Cl)(Cl)Cl	Training	NON-Carcinogen	Carcinogen
772	N.A.	Nc1c(cc(cc1Cl)Cl)Cl	Training	NON-Carcinogen	Possible NON-Carcinogen
773	N.A.	C(C(Cl)Cl)Cl	Training	NON-Carcinogen	Carcinogen
774	N.A.	CC(Cl)(Cl)Cl	Training	NON-Carcinogen	Carcinogen
775	N.A.	O=C(O)CCCCCC(c1ccccc1)C=2C(=O)C(=C(C(=O)C=2C)C)C	Training	NON-Carcinogen	Carcinogen
776	N.A.	Nc1cc(c(cc1C)C)C	Training	Carcinogen	Carcinogen
777	N.A.	c1cc(c(cc1C)C)C	Training	Carcinogen	Possible NON-Carcinogen
778	N.A.	N(C(N(C)C)=S)C	Training	Carcinogen	Possible NON-Carcinogen
779	N.A.	O=[N+]([O-])c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-]	Training	NON-Carcinogen	Carcinogen
780	N.A.	O=[N+]([O-])OCC(O[N+](=O)[O-])CO[N+](=O)[O-]	Training	Carcinogen	Carcinogen
781	N.A.	O=P(OCC(CBr)Br)(OCC(CBr)Br)OCC(CBr)Br	Training	Carcinogen	Carcinogen
782	N.A.	O=P(OCC(CC)CCCC)(OCC(CC)CCCC)OCC(CC)CCCC	Training	NON-Carcinogen	Carcinogen
783	N.A.	OC(C)CN(CC(O)C)CC(O)C	Training	NON-Carcinogen	Possible NON-Carcinogen
784	N.A.	O=C(O)C(N)Cc2c[nH]c1ccccc12	Training	NON-Carcinogen	Possible NON-Carcinogen
785	N.A.	O=C(O)C(N)Cc2c[nH]c1ccccc12	Training	NON-Carcinogen	Possible NON-Carcinogen
786	N.A.	O=C(C=Cc1ccc(O)c(OC)c1)CC(=O)C=Cc2ccc(O)c(OC)c2	Training	NON-Carcinogen	Possible NON-Carcinogen
787	N.A.	O=C1C=CNC(=O)N1	Training	Carcinogen	Possible NON-Carcinogen
788	N.A.	O=C3C=C(NCCCN2CCN(c1ccccc1(OC))CC2)N(C(=O)N3C)C	Training	NON-Carcinogen	Carcinogen
789	N.A.	O=C(N)N	Training	NON-Carcinogen	Possible NON-Carcinogen
790	N.A.	O=C(OCC)N	Training	Carcinogen	Carcinogen
791	N.A.	O=C(OC2C(O)(C(=O)OC)C5N(c1cc(OC)c(cc1C45(CCN3CC=CC2(CC)C34))C9(C(=O)OC)(c7[nH]c6ccccc6c7CCN8CC(CC(O)(C8)CC)C9))C)C	Training	NON-Carcinogen	Carcinogen
792	N.A.	O=C(OC=C)C	Training	Carcinogen	Possible NON-Carcinogen
793	N.A.	C=CBr	Training	Carcinogen	Carcinogen
794	N.A.	C=CCl	Training	Carcinogen	Carcinogen
795	N.A.	FC=C	Training	Carcinogen	Possible NON-Carcinogen
796	N.A.	FC(F)=C	Training	NON-Carcinogen	Possible NON-Carcinogen
797	N.A.	O=C1N(C=C)CCC1	Training	Carcinogen	Possible NON-Carcinogen
798	N.A.	OCC(NC1CC(O)(CO)C(O)C(O)C1(O))CO	Training	NON-Carcinogen	Possible NON-Carcinogen
799	N.A.	O=C2C=CC(=CC2(=NNc1ccc(cc1)NC(=O)C))C	Training	Carcinogen	Carcinogen
800	N.A.	O=C(Nc1ccccc1)C(N=Nc2ccc(cc2Cl)c4ccc(N=NC(C(=O)Nc3ccccc3)C(=O)C)c(c4)Cl)C(=O)C	Training	NON-Carcinogen	Carcinogen
801	N.A.	O=C(Nc1ccc(cc1C)c3ccc(NC(=O)C(N=Nc2ccc(cc2Cl)Cl)C(=O)C)c(c3)C)C(N=Nc4ccc(cc4Cl)Cl)C(=O)C	Training	NON-Carcinogen	Carcinogen
802	N.A.	O=C(Nc1cc(OC)c(cc1(OC))Cl)C(N=Nc2ccc(cc2Cl)c4ccc(N=NC(C(=O)Nc3cc(OC)c(cc3(OC))Cl)C(=O)C)c(c4)Cl)C(=O)C	Training	NON-Carcinogen	Carcinogen
803	N.A.	O=C3c1ccccc1c4ccc5C(=O)c2ccccc2c6ccc3c4c56	Training	NON-Carcinogen	Carcinogen
804	N.A.	O=[N+]([O-])c1ccc(NCCO)c(OCCO)c1	Training	NON-Carcinogen	Carcinogen
805	N.A.	O=C1OC(C)CCCC(=O)CCCC=Cc2cc(O)cc(O)c12	Training	NON-Carcinogen	Carcinogen
806	N.A.	N#CC(=C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
807	N.A.	O=C(O)CC(C(=O)O)CC(=O)OC(CC(C)CC(O)CCCCC(O)CC(O)C(N)C)C(OC(=O)CC(C(=O)O)CC(=O)O)C(C)CCCC	Training	Carcinogen	Carcinogen
808	N.A.	O=C(O)CCc1nc(c(o1)c2ccccc2)c3ccccc3	Training	NON-Carcinogen	Possible NON-Carcinogen
809	N.A.	O=NN1CCOC1C	Training	Carcinogen	Carcinogen
810	N.A.	O=NN1COC(C)C1	Training	Carcinogen	Carcinogen
811	N.A.	O=C1OCC(N1)Cc2ccc3[nH]cc(c3(c2))CCN(C)C	Training	Carcinogen	Carcinogen
812	N.A.	O=C2OC(CN2(N=Cc1oc(cc1)[N+](=O)[O-]))CN3CCOCC3	Training	Carcinogen	Carcinogen
813	N.A.	O=C2OCCN2(N=Cc1oc(cc1)[N+](=O)[O-])	Training	Carcinogen	Carcinogen
814	N.A.	N#CC(Nc1nc(nc(n1)Cl)NCC)(C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
815	N.A.	O=C(OC1OC1)N	Training	Carcinogen	Carcinogen
816	N.A.	OCC(CO)(CO)CO	Training	NON-Carcinogen	Possible NON-Carcinogen
817	N.A.	O=C(Nc1ccc2ccc3cccc4ccc1c2c34)C	Training	NON-Carcinogen	Carcinogen
818	N.A.	C#CC(O)(C=CCl)CC	Training	NON-Carcinogen	Carcinogen
819	N.A.	n2cc1ccccc1c3ccccc23	Training	NON-Carcinogen	Possible NON-Carcinogen
820	N.A.	O=C1c5cccc(OC)c5(C(=O)c2c(O)c4c(c(O)c12)CC(O)(C(=O)CO)CC4(OC3OC(C)C(O)C(N)C3))	Training	Carcinogen	Carcinogen
821	N.A.	FC(F)(F)c1cccc(c1)CC(NCC)C	Training	NON-Carcinogen	Possible NON-Carcinogen
822	N.A.	Oc1c(cc(cc1C(C)(C)C)CC)Cc2cc(cc(c2(O))C(C)(C)C)CC	Training	NON-Carcinogen	Possible NON-Carcinogen
823	N.A.	O=P(OC(=CCl)c1cc(c(cc1Cl)Cl)Cl)(OC)OC	Training	Carcinogen	Carcinogen
824	N.A.	OCCO	Training	NON-Carcinogen	Possible NON-Carcinogen
825	N.A.	O=C(Nc2ccc(C=Cc1ccccc1)cc2)C	Training	Carcinogen	Carcinogen
826	N.A.	O=C(Oc1ccc2c(c1)C3(C)(CCN(C)C3(N2C)))NC	Training	Carcinogen	Carcinogen
827	N.A.	O=C(N5CCN(c4ccc(OCC1OC(OC1)(c2ccc(cc2Cl)Cl)Cn3cncc3)cc4)CC5)C	Training	NON-Carcinogen	Carcinogen
828	N.A.	O=NN1CC(N(C(=O)C)C(C)C1)C	Training	Carcinogen	Carcinogen
829	N.A.	O=C(N3CCN(c1nc(N)c2cc(OC)c(OC)cc2(n1))CC3)C4OCCC4	Training	Carcinogen	Carcinogen
830	N.A.	O=C=Nc1cccc(N=C=O)c1C	Training	Carcinogen	Carcinogen
831	N.A.	O=NN1CC(NC(C)C1)C	Training	Carcinogen	Carcinogen
832	N.A.	O=NN(COC(=O)C)CCCC	Training	Carcinogen	Carcinogen
833	N.A.	O=C(Nc2ccc(N=Nc1cc(ccc1(O))C)cc2)C	Training	Carcinogen	Carcinogen
834	N.A.	O=NN1CCN(C)CC1	Training	Carcinogen	Carcinogen
835	N.A.	Fc1ccc(cc1)C4CCNCC4(COc2ccc3OCOc3(c2))	Training	NON-Carcinogen	Carcinogen
836	N.A.	OC(c1ccc(cc1)C(C)(C)C)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4	Training	NON-Carcinogen	Possible NON-Carcinogen
837	N.A.	O=C(O)COc1ccc(cc1C)Cl	Training	NON-Carcinogen	Possible NON-Carcinogen
838	N.A.	O=C(OCC)N4CCC(=C2c1ncccc1CCc3cc(ccc23)Cl)CC4	Training	NON-Carcinogen	Carcinogen
839	N.A.	O=C(OC(C)CC)N1CCCCC1CCO	Training	NON-Carcinogen	Carcinogen
840	N.A.	[N-]=[N+]=CC(=O)OCC	Training	Carcinogen	Carcinogen
841	N.A.	O=C([O-])C(Cl)Cl	Training	Carcinogen	Carcinogen
842	N.A.	C1=CC2CC1C3C2C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl	Training	NON-Carcinogen	Carcinogen
843	N.A.	O=NN1CCC(=O)CC1	Training	Carcinogen	Carcinogen
844	N.A.	O=NN1CCC(=O)C(C)C1	Training	Carcinogen	Carcinogen
845	N.A.	O=C1N=CNc2[nH]ncc12	Training	NON-Carcinogen	Possible NON-Carcinogen
846	N.A.	O=C(N)C3N(C(=O)C(NC(=O)C1NC(=O)N(C(=O)C1)C)Cc2cnc[nH]2)CCC3	Training	NON-Carcinogen	Possible NON-Carcinogen
847	N.A.	O=C1N=C(N=CN1C2OC(CO)C(O)C2(O))N	Training	Carcinogen	Possible NON-Carcinogen
848	N.A.	O=C(O)C2N(C(=O)CP(=O)(OC(OC(=O)CC)C(C)C)CCCCc1ccccc1)CC(C2)C3CCCCC3	Training	Carcinogen	Carcinogen
849	N.A.	O=NN(C)CCC=O	Training	Carcinogen	Carcinogen
850	N.A.	O=C(N)c1nc[nH]c1(N=NN(C)C)	Training	Carcinogen	Carcinogen
851	N.A.	O=C(N(O)c1ccc(cc1)c2ccccc2)CC	Training	NON-Carcinogen	Carcinogen
852	N.A.	N#Cc1ccc(cc1C(F)(F)F)NC(=O)C(O)(C)CS(=O)(=O)c2ccc(F)cc2	Training	Carcinogen	Carcinogen
853	N.A.	O=C(N(O)c2ccc(C=Cc1ccccc1)cc2)CC	Training	Carcinogen	Carcinogen
854	N.A.	O=C(OCC(COC(=O)C)CCn2cnc1cnc(nc12)N)C	Training	Carcinogen	Carcinogen
855	N.A.	OCC(O)COC=CC=CC=CC=CC=CCC	Training	NON-Carcinogen	Possible NON-Carcinogen
856	N.A.	OC(OC)CC	Training	NON-Carcinogen	Possible NON-Carcinogen
857	N.A.	O=C(OCC(c1ccccc1)COC(=O)N)N	Training	Carcinogen	Carcinogen
858	N.A.	O=S(=O)(N)NC(=N)CCSCc1nc(NC(=N)N)sc1	Training	NON-Carcinogen	Carcinogen
859	N.A.	O=NN(COC(=O)C)CC	Training	Carcinogen	Carcinogen
860	N.A.	OC(COc1ccccc1C2CCCC2)CNC(C)(C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
861	N.A.	OC(COc1ccc(cc1)CCOCC2CC2)CNC(C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
862	N.A.	O=[N+]([O-])c1c(OCC(O)CNC(C)(C)C)cccc1C	Training	Carcinogen	Carcinogen
863	N.A.	OC(COc1nsnc1N2CCOCC2)CNC(C)(C)C	Training	Carcinogen	Possible NON-Carcinogen
864	N.A.	OC(COc1cccc2[nH]ccc12)CNC(C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
865	N.A.	OC(COc1ccc(cc1)CCOC)CNC(C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
866	N.A.	c2c(c1cc(c(cc1Cl)Cl)Cl)c(cc(c2Cl)Cl)Cl	Training	NON-Carcinogen	Possible NON-Carcinogen
867	N.A.	O=C(O)CNCC(=O)O	Training	NON-Carcinogen	Possible NON-Carcinogen
868	N.A.	O=NN(COC(=O)C)CC(C)C	Training	Carcinogen	Carcinogen
869	N.A.	O=C(c1ccccc1(OCC(O)CNCCC))CCc2ccccc2	Training	NON-Carcinogen	Possible NON-Carcinogen
870	N.A.	N#CC(=C)C(=O)OCC(C)C	Training	Carcinogen	Carcinogen
871	N.A.	O=C(N)c1ncn(n1)C2OC(CO)C(O)C2(O)	Training	Carcinogen	Carcinogen
872	N.A.	O=NN(C)COC(=O)C	Training	Carcinogen	Carcinogen
873	N.A.	N#CCCN(N=O)C	Training	Carcinogen	Carcinogen
874	N.A.	n1ccccc1C(OCCN(C)C)(c2ccccc2)C	Training	Carcinogen	Possible NON-Carcinogen
875	N.A.	O=C2NC(=Nc1c2(ncn1COCCO))N	Training	NON-Carcinogen	Possible NON-Carcinogen
876	N.A.	n1cccc3c1N4CCN(C)CC4(c2ccccc2C3)	Training	Carcinogen	Carcinogen
877	N.A.	O=NN(COC(=O)C)CCC	Training	Carcinogen	Carcinogen
878	N.A.	O=[N+]([O-])c4cc(c1ccc3cccc2ccc4(c1c23))[N+](=O)[O-]	Training	Carcinogen	Carcinogen
879	N.A.	O=[N+]([O-])c3ccc1ccc4c2c(ccc3(c12))ccc4[N+](=O)[O-]	Training	Carcinogen	Carcinogen
880	N.A.	O=[N+]([O-])c4ccc1ccc2ccc(c3ccc4(c1c23))[N+](=O)[O-]	Training	Carcinogen	Carcinogen
881	N.A.	OCc1ccc2ccc3cccc4ccc1c2c34	Training	NON-Carcinogen	Carcinogen
882	N.A.	O=[N+]([O-])c1cc2ccc3cccc4ccc(c1)c2c34	Training	Carcinogen	Carcinogen
883	N.A.	O=[N+]([O-])c1cc(O)c2ccc3cccc4ccc1c2c34	Training	NON-Carcinogen	Carcinogen
884	N.A.	n1ccccc1	Training	Carcinogen	Possible NON-Carcinogen
885	N.A.	O=C(Nc1ccc(cc1)c2ccc(cc2)N(O)C(=O)C)C	Training	Carcinogen	Carcinogen
886	N.A.	O=C(N(O)c1ccc(OCC)cc1)C	Training	Carcinogen	Carcinogen
887	N.A.	O=C(O)C4OC(ON(C(=O)C)c2ccc3c1ccccc1Cc3(c2))C(O)C(O)C4(O)	Training	NON-Carcinogen	Carcinogen
888	N.A.	O=C(ON(c2ccc3c1ccccc1Cc3(c2))C(=O)C)CCCCCCCCCCCCC	Training	Carcinogen	Carcinogen
889	N.A.	O=C(OC)C2=C(NC(=C(C(=O)OCC)C2(c1cccc(c1Cl)Cl))C)C	Training	Carcinogen	Carcinogen
890	N.A.	O=C(OCCOC)C2=C(NC(=C(C(=O)OC(C)C)C2(c1cccc(c1)[N+](=O)[O-]))C)C	Training	Carcinogen	Carcinogen
891	N.A.	O=C(OC)C2=C(NC(=C(C(=O)OCC(C)C)C2(c1ccccc1[N+](=O)[O-]))C)C	Training	NON-Carcinogen	Carcinogen
892	N.A.	O=C(ON(c2ccc3c1ccc(cc1Cc3(c2))I)C(=O)C)CCCCCCCCCCCCC	Training	Carcinogen	Carcinogen
893	N.A.	O=C(N(O)c2ccc(C=Cc1ccccc1)cc2)C	Training	Carcinogen	Carcinogen
894	N.A.	O=P(OC)(OC)OC	Training	Carcinogen	Carcinogen
895	N.A.	O=C(c1ncccc1)CS(=O)C	Training	Carcinogen	Carcinogen
896	N.A.	O=S(=O)(Nc4ccc(Nc2c3ccccc3(nc1ccccc12))c(OC)c4)C	Training	Carcinogen	Carcinogen
897	N.A.	O=NN(CC(=O)C)CC(O)C	Training	Carcinogen	Carcinogen
898	N.A.	O=C(NC(C)C)NS(=O)(=O)c2cnccc2(Nc1cccc(c1)C)	Training	Carcinogen	Carcinogen
899	N.A.	n2c(N)c(c3[nH]c1ccccc1c3(c2C))C	Training	Carcinogen	Carcinogen
900	N.A.	n2c(N)cc3[nH]c1ccccc1c3(c2C)	Training	Carcinogen	Carcinogen
901	N.A.	n1c(N)c(cc3c1[nH]c2ccccc23)C	Training	Carcinogen	Carcinogen
902	N.A.	O=C1C(=C(N=C2N1CCCC2)C)CCN5CCC(c4noc3cc(F)ccc34)CC5	Training	Carcinogen	Possible NON-Carcinogen
903	N.A.	O=C(c1ccc(cc1)C)c2ccc(n2C)CC(=O)O	Training	NON-Carcinogen	Possible NON-Carcinogen
904	N.A.	O=C(NC1CCC(C)CC1)NS(=O)(=O)c2ccc(cc2)CCNC(=O)N3C(=O)C(=C(C)C3)CC	Training	NON-Carcinogen	Possible NON-Carcinogen
905	N.A.	O=C1C=C(NC(N1)=S)C	Training	Carcinogen	Possible NON-Carcinogen
906	N.A.	O([Sn](CCCC)(CCCC)CCCC)[Sn](CCCC)(CCCC)CCCC	Training	Carcinogen	Possible NON-Carcinogen
907	N.A.	O=C(O)C1N(C(=O)C(C)CS)CCC1	Training	NON-Carcinogen	Possible NON-Carcinogen
908	N.A.	O(CCC1N(C)CCC1)C(c2ccccc2)(c3ccc(cc3)Cl)C	Training	NON-Carcinogen	Possible NON-Carcinogen
909	N.A.	O=[N+]([O-])c1cc[n+]([O-])c2ccccc12	Training	Carcinogen	Carcinogen
910	N.A.	OCC(O)CO	Training	NON-Carcinogen	Possible NON-Carcinogen
911	N.A.	OCC1OC(OC1)C(C)I	Training	Carcinogen	Carcinogen
912	N.A.	O=C(c1ccccc1)c2ccc3n2CCC3(C(=O)O)	Training	NON-Carcinogen	Possible NON-Carcinogen
913	N.A.	OC(C)COC(C)(C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
914	N.A.	o2c1cc(c(cc1c3cc(c(c(c23)Cl)Cl)Cl)Cl)Cl	Training	Carcinogen	Carcinogen
915	N.A.	Oc1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl	Training	Carcinogen	Carcinogen
916	N.A.	c1cc(c(cc1c2cc(c(c(c2)Cl)Cl)Cl)Cl)Cl	Training	Carcinogen	Carcinogen
917	N.A.	O=C1c3cc(c(cc3(NC(N1c2ccccc2C)C))Cl)S(=O)(=O)N	Training	NON-Carcinogen	Carcinogen
918	N.A.	O1c3cc(c(c(c3(Oc2cc(c(c(c12)Cl)Cl)Cl))Cl)Cl)Cl	Training	Carcinogen	Carcinogen
919	N.A.	O=C(OCN=[N+]([O-])C)C	Training	Carcinogen	Carcinogen
920	N.A.	O=C(O)C1=CN(c2cc(c(F)cc2(C1(=O)))N3CCNCC3)C4CC4	Training	NON-Carcinogen	Carcinogen
921	N.A.	n1c3ccccc3(cc2ccccc12)	Training	NON-Carcinogen	Possible NON-Carcinogen
922	N.A.	O=C4Nc3cc(OCCCCN2CCN(c1cccc(c1Cl)Cl)CC2)ccc3CC4	Training	Carcinogen	Carcinogen
923	N.A.	O=C2Nc1cccc(OCC(O)CNC(C)(C)C)c1CC2	Training	NON-Carcinogen	Carcinogen
924	N.A.	NNC	Training	NON-Carcinogen	Carcinogen
925	N.A.	[O-][n+]2cc[n+]([O-])c1ccccc12	Training	Carcinogen	Possible NON-Carcinogen
926	N.A.	O=C(OC3C(C)C(OC)C=COC1(Oc4c(C1(=O))c5C2=NC6(NC2=C(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C3(C))C)C(=O)c5(c(O)c4C))(CCN(CC6)CC(C)C))C)C	Training	NON-Carcinogen	Carcinogen
927	N.A.	O=C(Nc1ccc(cc1Cl)[N+](=O)[O-])c2cc(ccc2(O))Cl	Training	NON-Carcinogen	Carcinogen
928	N.A.	O=C(OC1CC3N(C)C(C1)C2OC23)C(c4ccccc4)CO	Training	NON-Carcinogen	Carcinogen
929	N.A.	O(C)[Si](OC)(OC)OC	Training	NON-Carcinogen	Possible NON-Carcinogen
930	N.A.	n1nc(N)[nH]c1	Training	Carcinogen	Carcinogen
931	N.A.	O=C3C(C)CC4(OC1OC(CO)C(O)C(O)C1(O))(C=C(C)C2(CC2)C(O)(C)C34)	Training	Carcinogen	Carcinogen
932	N.A.	Nc1ccc2cc3ccccc3(cc2(c1))	Training	Carcinogen	Carcinogen
933	N.A.	N#CC(=C)C(=O)O	Training	Carcinogen	Carcinogen
934	N.A.	Nc1ccc(cc1)C=Cc2ccccc2	Training	Carcinogen	Carcinogen
935	N.A.	OC3C(OC1OC(=CCC1(N))CN)C(N)CC(NCC)C3(OC2OCC(O)(C)C(NC)C2(O))	Training	NON-Carcinogen	Possible NON-Carcinogen
936	N.A.	O=C(OCC2OC(OC1(OC(COC(=O)C(C)C)C(OC(=O)C(C)C)C1(OC(=O)C(C)C))(COC(=O)C))C(OC(=O)C(C)C)C(OC(=O)C(C)C)C2(OC(=O)C(C)C))C	Training	NON-Carcinogen	Possible NON-Carcinogen
937	N.A.	O=S(=O)(Nc1ncccn1)c2ccc(N)cc2	Training	NON-Carcinogen	Carcinogen
938	N.A.	O=S(=O)(OCC)C	Training	Carcinogen	Carcinogen
939	N.A.	O=C(OC2CCC3C4CCC1=CC(=O)CCC1(C)C4(CCC23(C)))CCCCCC	Training	Carcinogen	Possible NON-Carcinogen
940	N.A.	O=C2c1c(ncn1C)N(C(=O)N2CCCCC(=O)C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
941	N.A.	O(c1ccc(cc1(OC))CC=C)C	Training	Carcinogen	Carcinogen
942	N.A.	O=C1NC(=O)SC1Cc4ccc(OCC3(Oc2c(c(c(O)c(c2CC3)C)C)C)(C))cc4	Training	NON-Carcinogen	Possible NON-Carcinogen
943	N.A.	O=C(O)C(Br)Br	Training	Carcinogen	Carcinogen
944	N.A.	O=C(Nc1ncccc1)C3=C(O)c2c(cc(Cl)s2)S(=O)(=O)N3C	Training	NON-Carcinogen	Carcinogen
945	N.A.	n1nc3n(c1C)c2c(cc(Br)s2)C(=NC3)c4ccccc4Cl	Training	Carcinogen	Carcinogen
946	N.A.	O=C1NC=C(C(=O)N1)C	Training	Carcinogen	Possible NON-Carcinogen
947	N.A.	O=S(=O)(OCC)OCC	Training	Carcinogen	Carcinogen
948	N.A.	N(=NN(C)C)c1ccc(cc1)Br	Training	NON-Carcinogen	Carcinogen
949	N.A.	N(=NN(C)C)c1ccc(cc1)Cl	Training	NON-Carcinogen	Carcinogen
950	N.A.	N(=NN(C)C)c1c(cc(cc1Br)Br)Br	Training	NON-Carcinogen	Carcinogen
951	N.A.	N(=Nc1c(cc(cc1Cl)Cl)Cl)NC	Training	NON-Carcinogen	Carcinogen
952	N.A.	n1nc(c(nc1N)N)c2cccc(c2Cl)Cl	Training	NON-Carcinogen	Possible NON-Carcinogen
953	N.A.	O=C1N=C(N(C(=O)N1C2CCCCC2)C)N(C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
954	N.A.	O=C(Nc1cccc(c1)[N+](=O)[O-])c3cc4ccccc4(c(N=Nc2cc(ccc2(OC))[N+](=O)[O-])c3(O))	Training	NON-Carcinogen	Carcinogen
955	N.A.	O=S(=O)(OC)C	Training	Carcinogen	Carcinogen
956	N.A.	O=C1N(N=C(N1CCOc2ccccc2)CC)CCCN4CCN(c3cccc(c3)Cl)CC4	Training	NON-Carcinogen	Carcinogen
957	N.A.	C(Cl)(Cl)Cl	Training	Carcinogen	Carcinogen
958	N.A.	O=C(O)C3N2C(=O)C(NC(=O)C(N)c1ccccc1)C2SC3(C)(C)	Training	NON-Carcinogen	Possible NON-Carcinogen
959	N.A.	O=C(N)N(O)C(c2cc1ccccc1s2)C	Training	Carcinogen	Carcinogen
960	N.A.	C(=NC(C)C)=NC(C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
961	N.A.	n1cc[nH]c1C	Training	Carcinogen	Carcinogen
962	N.A.	O=C(NC1CCCCC1)NS(=O)(=O)c2ccc(cc2)CCNC(=O)c3cc(ccc3(OC))Cl	Training	NON-Carcinogen	Possible NON-Carcinogen
963	N.A.	O=NN(C(=O)NCC(O)C)CCCl	Training	Carcinogen	Carcinogen
964	N.A.	O=C3NC=Nc1c3(ncn1C2OC(CO)CC2)	Training	NON-Carcinogen	Possible NON-Carcinogen
965	N.A.	O=NN(C(=N)N[N+](=O)[O-])C	Training	Carcinogen	Carcinogen
966	N.A.	O=C(NC1CCCCC1)NS(=O)(=O)c2ccc(cc2)CCNC(=O)c3ncc(nc3)C	Training	NON-Carcinogen	Possible NON-Carcinogen
967	N.A.	O=NN(C(=O)NCC)CC	Training	Carcinogen	Carcinogen
968	N.A.	O=NN(C(=O)NC)C	Training	Carcinogen	Carcinogen
969	N.A.	O=NN(C(=O)NC)CC	Training	Carcinogen	Carcinogen
970	N.A.	O=NN(C(=O)NCC)C	Training	Carcinogen	Carcinogen
971	N.A.	O=NN(C(=O)N)CC(O)C	Training	Carcinogen	Carcinogen
972	N.A.	O=NN(C(=O)N)CCOC	Training	Carcinogen	Carcinogen
973	N.A.	O=NN(C(=O)N)CCc1ccccc1	Training	Carcinogen	Carcinogen
974	N.A.	O=C1NC(=O)N(O)c2nc[nH]c12	Training	Carcinogen	Carcinogen
975	N.A.	O=C1NC(=O)[NH2+]c2ncn([O-])c12	Training	Carcinogen	Carcinogen
976	N.A.	OCC(O)C(O)C(O)CO	Training	NON-Carcinogen	Possible NON-Carcinogen
977	N.A.	C=C(Cl)Cl	Training	NON-Carcinogen	Carcinogen
978	N.A.	N1CC1C	Training	Carcinogen	Carcinogen
979	N.A.	O=P(OC)(OC)C	Training	Carcinogen	Carcinogen
980	N.A.	O=[N+]([O-])c1ccc(NC(CO)(CO)CO)c(N)c1	Training	Carcinogen	Carcinogen
981	N.A.	O=NN(C(=O)N)CC	Training	Carcinogen	Carcinogen
982	N.A.	O[Sn](c1ccccc1)(c2ccccc2)c3ccccc3	Training	NON-Carcinogen	Possible NON-Carcinogen
983	N.A.	O=C(NC2CC1N(C)C(CCC1)C2)c3nn(c4ccccc34)C	Training	Carcinogen	Possible NON-Carcinogen
984	N.A.	O=C(OCCN(c1ccccc1)Cc2ccccc2)C4=C(NC(=C(C4(c3cccc(c3)[N+](=O)[O-]))P5(=O)(OCC(C)(C)CO5))C)C	Training	NON-Carcinogen	Carcinogen
985	N.A.	OCCOCCN4CCN(C2=Nc1ccccc1Sc3ccccc23)CC4	Training	Carcinogen	Possible NON-Carcinogen
986	N.A.	O=C(NCCCN(CC)CC)Cn3ncc(c1ccccc1)c3(c2ccccc2)	Training	NON-Carcinogen	Possible NON-Carcinogen
987	N.A.	O=C3c2c1ccccc1n(c2CCC3Cn4ccnc4C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
988	N.A.	O=C(NC2CC1N(C)C(CC1)C2)c4cc(cc3c4(OC(C)(C)C3))Cl	Training	NON-Carcinogen	Possible NON-Carcinogen
989	N.A.	N#CC(c1ccc(OC)c(OC)c1)(CCCN(C)CCc2ccc(OC)c(OC)c2)C(C)C	Training	NON-Carcinogen	Carcinogen
990	N.A.	O=C(NC(=N)N)Cc1c(cccc1Cl)Cl	Training	NON-Carcinogen	Possible NON-Carcinogen
991	N.A.	O=C(Oc2ccc(cc2(OC(=O)c1ccc(cc1)C))C(O)CNC(C)(C)C)c3ccc(cc3)C	Training	NON-Carcinogen	Possible NON-Carcinogen
992	N.A.	O=P(O)(O)C(O)(CCN)P(=O)(O)O	Training	Carcinogen	Possible NON-Carcinogen
993	N.A.	N=C(N)NCC1OC2(OC1)(CCCCC2)	Training	Carcinogen	Carcinogen
994	N.A.	C=CC(=C)C	Training	Carcinogen	Possible NON-Carcinogen
995	N.A.	O=CC(C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
