Id	CAS	SMILES	Status	Experimental value	Predicted value
754	622-51-5	O=C(N)Nc1ccc(cc1)C	Test	NON-Carcinogen	Carcinogen
755	68-76-8	O=C1C=C(C(=O)C(=C1N2CC2)N3CC3)N4CC4	Training	Carcinogen	Carcinogen
756	76-25-5	O=C1C=CC4(C(=C1)CCC3C5CC2OC(OC2(C(=O)CO)C5(C)(CC(O)C34(F)))(C)C)(C)	Training	Carcinogen	NON-Carcinogen
757	396-01-0	n1c(nc(N)c2nc(c(nc12)N)c3ccccc3)N	Training	NON-Carcinogen	NON-Carcinogen
758	75-25-2	C(Br)(Br)Br	Training	Carcinogen	NON-Carcinogen
759	538-23-8	O=C(OCC(OC(=O)CCCCCCC)COC(=O)CCCCCCC)CCCCCCC	Test	Carcinogen	NON-Carcinogen
760	76-13-1	FC(F)(C(F)(Cl)Cl)Cl	Training	NON-Carcinogen	Carcinogen
761	76-03-9	O=C(O)C(Cl)(Cl)Cl	Test	NON-Carcinogen	Carcinogen
762	634-93-5	Nc1c(cc(cc1Cl)Cl)Cl	Training	NON-Carcinogen	NON-Carcinogen
763	79-00-5	C(C(Cl)Cl)Cl	Training	NON-Carcinogen	Carcinogen
764	71-55-6	CC(Cl)(Cl)Cl	Training	NON-Carcinogen	NON-Carcinogen
765	79-01-6	C(=C(Cl)Cl)Cl	Training	NON-Carcinogen	NON-Carcinogen
766	75-69-4	FC(Cl)(Cl)Cl	Training	NON-Carcinogen	Carcinogen
767	133-07-3	O=C1c2ccccc2(C(=O)N1SC(Cl)(Cl)Cl)	Training	NON-Carcinogen	NON-Carcinogen
768	88-06-2	Oc1c(cc(cc1Cl)Cl)Cl	Training	Carcinogen	NON-Carcinogen
769	93-76-5	O=C(O)COc1cc(c(cc1Cl)Cl)Cl	Training	NON-Carcinogen	NON-Carcinogen
770	52-68-6	O=P(OC)(OC)C(O)C(Cl)(Cl)Cl	Test	NON-Carcinogen	NON-Carcinogen
771	96-18-4	C(C(CCl)Cl)Cl	Training	Carcinogen	Carcinogen
772	102-71-6	OCCN(CCO)CCO	Training	NON-Carcinogen	NON-Carcinogen
773	112-27-6	OCCOCCOCCO	Training	NON-Carcinogen	Carcinogen
774	42011-48-3	O=C(Nc1nc(cs1)c2oc(cc2)[N+](=O)[O-])C(F)(F)F	Training	Carcinogen	Carcinogen
775	1582-09-8	O=[N+]([O-])c1cc(cc(c1N(CCC)CCC)[N+](=O)[O-])C(F)(F)F	Training	NON-Carcinogen	NON-Carcinogen
776	127-48-0	O=C1OC(C(=O)N1C)(C)C	Training	NON-Carcinogen	NON-Carcinogen
777	112665-43-7	O=C(O)CCCCCC(c1ccccc1)C=2C(=O)C(=C(C(=O)C=2C)C)C	Training	NON-Carcinogen	Carcinogen
778	137-17-7	Nc1cc(c(cc1C)C)C	Training	Carcinogen	Carcinogen
779	95-63-6	c1cc(c(cc1C)C)C	Test	Carcinogen	Carcinogen
780	2489-77-2	N(C(N(C)C)=S)C	Training	Carcinogen	Carcinogen
781	99-35-4	O=[N+]([O-])c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-]	Training	NON-Carcinogen	NON-Carcinogen
782	55-63-0	O=[N+]([O-])OCC(O[N+](=O)[O-])CO[N+](=O)[O-]	Training	Carcinogen	Carcinogen
783	126-72-7	O=P(OCC(CBr)Br)(OCC(CBr)Br)OCC(CBr)Br	Training	Carcinogen	NON-Carcinogen
784	78-42-2	O=P(OCC(CC)CCCC)(OCC(CC)CCCC)OCC(CC)CCCC	Training	NON-Carcinogen	NON-Carcinogen
785	122-20-3	OC(C)CN(CC(O)C)CC(O)C	Training	NON-Carcinogen	NON-Carcinogen
786	54-12-6	O=C(O)C(N)Cc2c[nH]c1ccccc12	Training	NON-Carcinogen	NON-Carcinogen
787	73-22-3	O=C(O)C(N)Cc2c[nH]c1ccccc12	Training	NON-Carcinogen	NON-Carcinogen
788	458-37-7	O=C(C=Cc1ccc(O)c(OC)c1)CC(=O)C=Cc2ccc(O)c(OC)c2	Training	NON-Carcinogen	NON-Carcinogen
789	66-22-8	O=C1C=CNC(=O)N1	Training	Carcinogen	Carcinogen
790	34661-75-1	O=C3C=C(NCCCN2CCN(c1ccccc1(OC))CC2)N(C(=O)N3C)C	Training	NON-Carcinogen	NON-Carcinogen
791	57-13-6	O=C(N)N	Training	NON-Carcinogen	NON-Carcinogen
792	51-79-6	O=C(OCC)N	Training	Carcinogen	Carcinogen
793	865-21-4	O=C(OC2C(O)(C(=O)OC)C5N(c1cc(OC)c(cc1C45(CCN3CC=CC2(CC)C34))C9(C(=O)OC)(c7[nH]c6ccccc6c7CCN8CC(CC(O)(C8)CC)C9))C)C	Training	NON-Carcinogen	NON-Carcinogen
794	108-05-4	O=C(OC=C)C	Training	Carcinogen	Carcinogen
795	593-60-2	C=CBr	Training	Carcinogen	Carcinogen
796	75-01-4	C=CCl	Test	Carcinogen	Carcinogen
797	75-02-5	FC=C	Training	Carcinogen	Carcinogen
798	75-38-7	FC(F)=C	Test	NON-Carcinogen	Carcinogen
799	88-12-0	O=C1N(C=C)CCC1	Training	Carcinogen	Carcinogen
800	83480-29-9	OCC(NC1CC(O)(CO)C(O)C(O)C1(O))CO	Training	NON-Carcinogen	NON-Carcinogen
801	2832-40-8	O=C2C=CC(=CC2(=NNc1ccc(cc1)NC(=O)C))C	Training	Carcinogen	Carcinogen
802	6358-85-6	O=C(Nc1ccccc1)C(N=Nc2ccc(cc2Cl)c4ccc(N=NC(C(=O)Nc3ccccc3)C(=O)C)c(c4)Cl)C(=O)C	Training	NON-Carcinogen	NON-Carcinogen
803	5979-28-2	O=C(Nc1ccc(cc1C)c3ccc(NC(=O)C(N=Nc2ccc(cc2Cl)Cl)C(=O)C)c(c3)C)C(N=Nc4ccc(cc4Cl)Cl)C(=O)C	Test	NON-Carcinogen	NON-Carcinogen
804	5567-15-7	O=C(Nc1cc(OC)c(cc1(OC))Cl)C(N=Nc2ccc(cc2Cl)c4ccc(N=NC(C(=O)Nc3cc(OC)c(cc3(OC))Cl)C(=O)C)c(c4)Cl)C(=O)C	Test	NON-Carcinogen	NON-Carcinogen
805	128-66-5	O=C3c1ccccc1c4ccc5C(=O)c2ccccc2c6ccc3c4c56	Training	NON-Carcinogen	NON-Carcinogen
806	59820-43-8	O=[N+]([O-])c1ccc(NCCO)c(OCCO)c1	Test	NON-Carcinogen	Carcinogen
807	17924-92-4	O=C1OC(C)CCCC(=O)CCCC=Cc2cc(O)cc(O)c12	Training	NON-Carcinogen	NON-Carcinogen
