Id	CAS	SMILES	Status	Experimental value	Predicted value
763	94-11-1	O=C(OC(C)C)COc1ccc(cc1Cl)Cl	Training	NON-Carcinogen	Possible NON-Carcinogen
764	330-54-1	O=C(Nc1ccc(c(c1)Cl)Cl)N(C)C	Training	NON-Carcinogen	Carcinogen
765	97-16-5	O=S(=O)([O-])c2ccccc2(c1ccc(cc1Cl)Cl)	Training	NON-Carcinogen	Possible NON-Carcinogen
766	81-21-0	O3C4CC5C2CC(C1OC12)C5(C34)	Training	NON-Carcinogen	Carcinogen
767	7316-37-2	O=P([O-])([O-])CC1OC1(CC)(CC)	Training	Carcinogen	Carcinogen
768	2921-88-2	n1c(OP(OCC)(OCC)=S)c(cc(c1Cl)Cl)Cl	Training	NON-Carcinogen	Carcinogen
769	62488-57-7	O=C1N=C(N)NCN1C2OC(CO)C(O)C2(O)	Training	NON-Carcinogen	Possible NON-Carcinogen
770	1150-42-1	O=C2Oc1cc(OC)cc(OC)c1C3=C2C(=O)CC3	Training	Carcinogen	Carcinogen
771	N.A.	O=C(OC(CC)C(c1ccccc1)(c2ccccc2)CC(N(C)C)C)C	Training	Carcinogen	Carcinogen
772	125-56-4	O=C(CC)C(c1ccccc1)(c2ccccc2)CC(N(C)C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
773	25962-77-0	O=[N+]([O-])c2oc(C=Cc1nnc(N=CN(C)C)o1)cc2	Training	Carcinogen	Carcinogen
774	6120-10-1	Oc1cc(c(c(c1)C)N(C)C)C	Training	NON-Carcinogen	Carcinogen
775	58-15-1	O=C2C(=C(N(N2(c1ccccc1))C)C)N(C)C	Training	NON-Carcinogen	Carcinogen
776	108-01-0	OCCN(C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
777	1643-20-5	[O-][N+](C)(C)CCCCCCCCCCCC	Training	NON-Carcinogen	Possible NON-Carcinogen
778	6119-92-2	O=C(Oc1ccc(c(c1C(C)CCCCCC)[N+](=O)[O-])[N+](=O)[O-])C=CC	Training	NON-Carcinogen	Carcinogen
779	29110-68-7	O=[N+]([O-])c1cc(c(c(c1)C(C)(C)C)CS(=O)(=O)[O-])[N+](=O)[O-]	Training	NON-Carcinogen	Carcinogen
780	51-28-5	O=[N+]([O-])c1ccc(O)c(c1)[N+](=O)[O-]	Training	NON-Carcinogen	Carcinogen
781	101-25-7	O=NN1CN2CN(N=O)CN(C1)C2	Training	NON-Carcinogen	Carcinogen
782	971-15-3	C(N1CCCCC1)(=S)SSSSC(N2CCCCC2)=S	Training	NON-Carcinogen	Possible NON-Carcinogen
783	86-29-3	N#CC(c1ccccc1)c2ccccc2	Training	NON-Carcinogen	Possible NON-Carcinogen
784	102-09-0	O=C(Oc1ccccc1)Oc2ccccc2	Training	NON-Carcinogen	Possible NON-Carcinogen
785	N.A.	[O-][n+]2ccc(N=Nc1ccc(cc1)N(CCC)CCC)cc2	Training	NON-Carcinogen	Carcinogen
786	103-90-2	O=C(Nc1ccc(O)cc1)C	Training	Carcinogen	Carcinogen
787	6098-44-8	O=C(ON(c2ccc3c1ccccc1Cc3(c2))C(=O)C)C	Training	Carcinogen	Carcinogen
788	613-13-8	Nc1ccc2cc3ccccc3(cc2(c1))	Training	Carcinogen	Carcinogen
789	60-09-3	N(=Nc1ccc(N)cc1)c2ccccc2	Training	Carcinogen	Carcinogen
790	2113-61-3	c1ccc(cc1)c2ccc(cc2)[NH3+]	Training	Carcinogen	Carcinogen
791	77500-04-0	n1cc(nc3c1ccc2c3(nc(N)n2C))C	Training	Carcinogen	Carcinogen
792	153-78-6	Nc2ccc3c1ccccc1Cc3(c2)	Training	Carcinogen	Carcinogen
793	N.A.	n1cccc2ccccc12	Training	Carcinogen	Carcinogen
794	105650-23-5	n1cc(cc2c1nc(N)n2C)c3ccccc3	Training	Carcinogen	Carcinogen
795	313-67-7	O=C(O)c2cc1OCOc1c3c4cccc(OC)c4(cc(c23)[N+](=O)[O-])	Training	Carcinogen	Carcinogen
796	27323-18-8	c1ccc(cc1)c2ccccc2Cl	Training	Carcinogen	Possible NON-Carcinogen
797	17697-53-9	O=[N+]([N-]C(C)C)C(C)C	Training	Carcinogen	Carcinogen
798	144-02-5	O=C1[N-]C(=O)C(C(=O)N1)(CC)CC	Training	Carcinogen	Carcinogen
799	17804-35-2	O=C(OC)Nc2nc1ccccc1n2(C(=O)NCCCC)	Training	Carcinogen	Carcinogen
800	56-55-3	c3ccc4cc2c(ccc1ccccc12)cc4(c3)	Training	Carcinogen	Carcinogen
801	106-51-4	O=C1C=CC(=O)C=C1	Training	Carcinogen	Carcinogen
802	33372-39-3	O=[N+]([O-])c3ccc(c2nc1ccccc1c(n2)N(CCO)CCO)s3	Training	Carcinogen	Carcinogen
803	23746-34-1	OCCN(C(=S)[S-])CCO	Training	Carcinogen	Carcinogen
804	16238-56-5	c1ccc2c(c1)ccc4c2c(c3ccccc3c4CBr)C	Training	Carcinogen	Carcinogen
805	10108-64-2	Cl[Cd]Cl	Training	Carcinogen	Possible NON-Carcinogen
806	50-14-6	OC3CC(=CC=C1CCCC2(C)(C1CCC2(C(C=CC(C)C(C)C)C)))C(=C)CC3	Training	Carcinogen	Carcinogen
807	63-25-2	O=C(Oc1cccc2ccccc12)NC	Training	Carcinogen	Carcinogen
808	9000-07-1	O=C(OC2CC1N(C)C(CC1)C2)C(c3ccccc3)CO	Training	Carcinogen	Carcinogen
809	108171-26-2	CCC(C(C(CC(C(C(C)Cl)Cl)Cl)Cl)Cl)Cl	Training	Carcinogen	Carcinogen
810	63449-39-8	CCCC(CCCC(CCC(CCC(CCC(CCCC(CCC)Cl)Cl)Cl)Cl)Cl)Cl	Training	Carcinogen	Carcinogen
811	108-90-7	c1ccc(cc1)Cl	Training	Carcinogen	Possible NON-Carcinogen
812	13010-20-3	O=NN(C(=O)NCC(O)C)C(C)Cl	Training	Carcinogen	Carcinogen
813	69-09-0	c1ccc3c(c1)N(c2cc(ccc2S3)Cl)CCCN(C)C	Training	Carcinogen	Carcinogen
814	81-55-0	O=C1c3c(O)ccc(c3(C(=O)c2c(ccc(O)c12)[N+](=O)[O-]))[N+](=O)[O-]	Training	Carcinogen	Carcinogen
815	27208-37-3	c1cc2ccc3ccc4C=Cc5cc(c1)c2c3c45	Training	Carcinogen	Carcinogen
816	853-23-6	O=C(OC3CC2=CCC1C4CCC(=O)C4(C)(CCC1C2(C)CC3))C	Training	Carcinogen	Carcinogen
817	26072-78-6	C=CCNNCC=C	Training	Carcinogen	Carcinogen
818	N.A.	N#[N+]c1cc(ccc1([O-]))CCN	Training	Carcinogen	Carcinogen
819	4106-66-5	o2c1ccccc1c3ccc(N)cc23	Training	Carcinogen	Carcinogen
820	685-91-6	O=C(N(CC)CC)C	Training	Carcinogen	Possible NON-Carcinogen
821	7347-49-1	[O-][n+]2ccc(N=Nc1ccc(cc1)N(CC)CC)cc2	Training	Carcinogen	Carcinogen
822	130-80-3	O=C(Oc1ccc(cc1)C(=C(c2ccc(OC(=O)CC)cc2)CC)CC)CC	Training	Carcinogen	Carcinogen
823	33389-33-2	O=C1NC(Nc2ccccc12)c3ccc([N+](=O)[O-])s3	Training	Carcinogen	Carcinogen
824	43033-72-3	O=C(OC(CC)C(c1ccccc1)(c2ccccc2)CC(N(C)C)C)C	Training	Carcinogen	Carcinogen
825	142713-77-7	O=N[O-]	Training	Carcinogen	Possible NON-Carcinogen
826	55738-54-0	O=[N+]([O-])c2oc(C=Cc1nnc(N=CN(C)C)o1)cc2	Training	Carcinogen	Carcinogen
827	119-93-7	Nc1ccc(cc1C)c2ccc(N)c(c2)C	Training	Carcinogen	Carcinogen
828	15973-99-6	O=NN1CN(N=O)CCC1	Training	Carcinogen	Carcinogen
829	3604-87-3	O=C3C=C1C(CCC2(C)(C(CCC12(O))C(C)C(O)CCC(O)(C)C))C4(C)(CC(O)C(O)CC34)	Training	Carcinogen	Carcinogen
830	57-63-6	C#CC3(O)(CCC2C4CCc1cc(O)ccc1C4(CCC23(C)))	Training	Carcinogen	Possible NON-Carcinogen
831	N.A.	O=NN(C(=O)NCCO)CC	Training	Carcinogen	Carcinogen
832	110559-84-7	O=NN(C(=O)NCC(=O)C)CC	Training	Carcinogen	Carcinogen
833	98319-26-7	O=C1C=CC4(C)(C(N1)CCC2C4(CCC3(C)(C(C(=O)NC(C)(C)C)CCC23)))	Training	Carcinogen	Carcinogen
834	86386-73-4	Fc1ccc(c(F)c1)C(O)(Cn2ncnc2)Cn3ncnc3	Training	Carcinogen	Possible NON-Carcinogen
835	69112-98-7	O=NN(C(=O)N)CCF	Training	Carcinogen	Carcinogen
836	51-21-8	O=C1NC=C(F)C(=O)N1	Training	Carcinogen	Carcinogen
837	93957-54-1	O=C(O)CC(O)CC(O)C=Cc3c(c1ccc(F)cc1)c2ccccc2n3C(C)C	Training	Carcinogen	Possible NON-Carcinogen
838	1303-00-0	[Ga]#[As]	Training	Carcinogen	Possible NON-Carcinogen
839	69644-85-5	O=C(O)c1ccc(cc1)NNC(=O)CCC(N)C(=O)O	Training	Carcinogen	Carcinogen
840	765-34-4	O=CC1OC1	Training	Carcinogen	Carcinogen
841	52-86-8	O=C(c1ccc(F)cc1)CCCN3CCC(O)(c2ccc(cc2)Cl)CC3	Training	Carcinogen	Carcinogen
842	57590-22-4	O=CN(N=CCCCCC)C	Training	Carcinogen	Carcinogen
843	18774-85-1	O=NN(C(=O)N)CCCCCC	Training	Carcinogen	Carcinogen
844	26049-68-3	O=[N+]([O-])c1oc(cc1)c2nc(NN)sc2	Training	Carcinogen	Carcinogen
845	24589-77-3	O=C(O)c1ccc(cc1)NN	Training	Carcinogen	Carcinogen
846	4637-56-3	ON=C1C=CN(O)c2ccccc12	Training	Carcinogen	Carcinogen
847	129-43-1	O=C1c3ccccc3(C(=O)c2c(O)cccc12)	Training	Carcinogen	Carcinogen
848	1083-57-4	O=C(Nc1ccc(OCC)cc1)CC(O)C	Training	Carcinogen	Carcinogen
849	33389-36-5	O=[N+]([O-])c3ccc(c2nc1ccccc1c(n2)NCCO)s3	Training	Carcinogen	Carcinogen
850	96724-45-7	O=NN(C(=O)NCC)CCO	Training	Carcinogen	Carcinogen
851	71752-70-0	O=NN(C(=O)N)CCCO	Training	Carcinogen	Carcinogen
852	146-59-8	n2c1ccc(OC)cc1c(NCCCN(CC)CCCl)c3ccc(cc23)Cl	Training	Carcinogen	Carcinogen
853	100643-96-7	O=C3NN=C(c1ccc2NC(=O)C(c2(c1))(C)C)CC3	Training	Carcinogen	Carcinogen
854	86315-52-8	O=S(c3ccc(c1nc2cnccc2([nH]1))c(OC)c3)C	Training	Carcinogen	Carcinogen
855	78-79-5	C=CC(=C)C	Training	Carcinogen	Carcinogen
856	115-09-3	C[Hg]Cl	Training	Carcinogen	Possible NON-Carcinogen
857	950-37-8	O=C1N(N=C(OC)S1)CSP(OC)(OC)=S	Training	Carcinogen	Carcinogen
858	3544-23-8	N(=Nc1ccc(N)c(OC)c1)c2ccccc2	Training	Carcinogen	Carcinogen
859	934-00-9	Oc1cccc(OC)c1(O)	Training	Carcinogen	Possible NON-Carcinogen
860	150-76-5	Oc1ccc(OC)cc1	Training	Carcinogen	Possible NON-Carcinogen
861	57497-34-4	O=[N+]([N-]CC)C	Training	Carcinogen	Carcinogen
862	57590-21-3	O=CN(N=CCC(C)C)C	Training	Carcinogen	Carcinogen
863	1634-04-4	O(C)C(C)(C)C	Training	Carcinogen	Possible NON-Carcinogen
864	452-86-8	Oc1ccc(cc1(O))C	Training	Carcinogen	Possible NON-Carcinogen
865	21340-68-1	O=C(OC)C(Oc1ccc(cc1)c2ccc(cc2)Cl)(C)C	Training	Carcinogen	Carcinogen
866	55-80-1	N(=Nc1cccc(c1)C)c2ccc(cc2)N(C)C	Training	Carcinogen	Carcinogen
867	64049-29-2	Nc1ccc(cc1Cl)Cc2ccc(c(c2)Cl)[NH3+]	Training	Carcinogen	Carcinogen
868	74-88-4	CI	Training	Carcinogen	Possible NON-Carcinogen
869	598-57-2	O=[N+]([O-])CN	Training	Carcinogen	Possible NON-Carcinogen
870	76014-81-8	O=NN(C)CCCC(O)c1cnccc1	Training	Carcinogen	Carcinogen
871	14026-03-0	O=NN1CCCCC1C	Training	Carcinogen	Carcinogen
872	36702-44-0	O=NN1CCCCC1C	Training	Carcinogen	Carcinogen
873	58139-48-3	O=[N+]([O-])c4ccc(c2nc1ccccc1c(n2)N3CCOCC3)s4	Training	Carcinogen	Carcinogen
874	3771-19-5	O=C(O)C(Oc1ccc(cc1)C3c2ccccc2CCC3)(C)C	Training	Carcinogen	Carcinogen
875	98-95-3	O=[N+]([O-])c1ccccc1	Training	Carcinogen	Carcinogen
876	92-93-3	O=[N+]([O-])c1ccc(cc1)c2ccccc2	Training	Carcinogen	Carcinogen
877	555-84-0	O=C2NCCN2(N=Cc1oc(cc1)[N+](=O)[O-])	Training	Carcinogen	Carcinogen
878	2122-86-3	O=[N+]([O-])c1oc(cc1)c2nnc(O)o2	Training	Carcinogen	Carcinogen
879	5522-43-0	O=[N+]([O-])c4ccc1ccc2cccc3ccc4(c1c23)	Training	Carcinogen	Carcinogen
880	10595-95-6	O=NN(C)CC	Training	Carcinogen	Carcinogen
881	42579-28-2	O=NN1C(=O)NC(=O)C1	Training	Carcinogen	Carcinogen
882	56222-35-6	O=NN1CCC(O)C1	Training	Carcinogen	Carcinogen
883	26921-68-6	O=NN(C)CCO	Training	Carcinogen	Carcinogen
884	70415-59-7	O=NN(C)CCCO	Training	Carcinogen	Carcinogen
885	55984-51-5	O=NN(C)CC(=O)C	Training	Carcinogen	Carcinogen
886	66398-63-8	O=NCNCCOS(=O)(=O)c1ccc(cc1)C	Training	Carcinogen	Carcinogen
887	38347-74-9	O=NN1C(=O)OCC1	Training	Carcinogen	Carcinogen
888	92177-49-6	O=NC(=O)CCNCCO	Training	Carcinogen	Carcinogen
889	5632-47-3	O=NN1CCNCC1	Training	Carcinogen	Carcinogen
890	81795-07-5	O=NN1C(C)SC(C)SC1C	Training	Carcinogen	Carcinogen
891	26541-51-5	O=NN1CCSCC1	Training	Carcinogen	Carcinogen
892	75881-18-4	O=NN1CC(N(C)C(C)C1)C	Training	Carcinogen	Carcinogen
893	3096-50-2	O=C2c1ccccc1c3ccc(cc23)NC(=O)C	Training	Carcinogen	Carcinogen
894	14698-29-4	O=C(O)C1=CN(c2cc3OCOc3(cc2(C1(=O))))CC	Training	Carcinogen	Carcinogen
895	10028-15-6	O=[O+][O-]	Training	Carcinogen	Possible NON-Carcinogen
896	57590-20-2	O=CN(N=CCCCC)C	Training	Carcinogen	Carcinogen
897	298-14-6	O=C([O-])O	Training	Carcinogen	Possible NON-Carcinogen
898	50-24-8	O=C1C=CC3(C(=C1)CCC2C4CCC(O)(C(=O)CO)C4(C)(CC(O)C23))(C)	Training	Carcinogen	Carcinogen
899	57-83-0	O=C4C=C3CCC1C(CCC2(C)(C(C(=O)C)CCC12))C3(C)CC4	Training	Carcinogen	Carcinogen
900	816-57-9	O=NN(C(=O)N)CCC	Training	Carcinogen	Carcinogen
901	127-47-9	O=C(OCC=C(C=CC=C(C=CC1=C(C)CCCC1(C)C)C)C)C	Training	Carcinogen	Carcinogen
902	2318-18-5	O=C2OC1C(=O)C(=CCN(C)CC1)COC(=O)C(O)(C)C(C)CC2(=CC)	Training	Carcinogen	Carcinogen
903	533-31-3	Oc1ccc2OCOc2(c1)	Training	Carcinogen	Carcinogen
904	10588-01-9	O=[Cr](=O)([O-])O[Cr](=O)(=O)[O-]	Training	Carcinogen	Possible NON-Carcinogen
905	57-68-1	O=S(=O)(Nc1nc(cc(n1)C)C)c2ccc(N)cc2	Training	Carcinogen	Carcinogen
906	723-46-6	O=S(=O)(Nc1noc(c1)C)c2ccc(N)cc2	Training	Carcinogen	Carcinogen
907	2611-82-7	O=C4C=Cc1cc(cc(c1C4(=NNc2ccc(c3ccccc23)S(=O)(=O)[O-]))S(=O)(=O)[O-])S(=O)(=O)[O-]	Training	Carcinogen	Carcinogen
908	58-22-0	O=C4C=C3CCC1C(CCC2(C)(C(O)CCC12))C3(C)CC4	Training	Carcinogen	Carcinogen
909	16561-29-8	O=C(OC34(C(OC(=O)CCCCCCCCCCCCC)C(C)C2(O)(C(C=C(CO)CC1(O)(C(=O)C(=CC12)C))C3C4(C)(C))))C	Training	Carcinogen	Carcinogen
910	40548-68-3	O=NN1OCCCC1	Training	Carcinogen	Carcinogen
911	76-25-5	O=C1C=CC4(C(=C1)CCC3C5CC2OC(OC2(C(=O)CO)C5(C)(CC(O)C34(F)))(C)C)(C)	Training	Carcinogen	Carcinogen
912	76-03-9	O=C(O)C(Cl)(Cl)Cl	Training	Carcinogen	Possible NON-Carcinogen
913	133-07-3	O=C1c2ccccc2(C(=O)N1SC(Cl)(Cl)Cl)	Training	Carcinogen	Carcinogen
914	21436-97-5	c1c(c(cc(c1C)[NH3+])C)C	Training	Carcinogen	Carcinogen
915	95-63-6	c1cc(c(cc1C)C)C	Training	Carcinogen	Possible NON-Carcinogen
916	81-15-2	O=[N+]([O-])c1c(c(c(c(c1C)[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C	Training	Carcinogen	Carcinogen
917	55-63-0	O=[N+]([O-])OCC(O[N+](=O)[O-])CO[N+](=O)[O-]	Training	Carcinogen	Possible NON-Carcinogen
918	38571-73-2	O(CC(OCCl)COCCl)CCl	Training	Carcinogen	Possible NON-Carcinogen
919	66-22-8	O=C1C=CNC(=O)N1	Training	Carcinogen	Carcinogen
920	66-75-1	O=C1NC=C(C(=O)N1)N(CCCl)CCCl	Training	Carcinogen	Carcinogen
921	15805-73-9	O=C(OC=C)N	Training	Carcinogen	Possible NON-Carcinogen
922	21436-96-4	Nc1ccc(cc1C)C	Training	Carcinogen	Carcinogen
923	51786-53-9	Nc1cc(ccc1C)C	Training	Carcinogen	Carcinogen
924	75-05-8	N#CC	Training	NON-Carcinogen	Possible NON-Carcinogen
925	7177-48-2	O=C(O)C3N2C(=O)C(NC(=O)C(N)c1ccccc1)C2SC3(C)(C)	Training	NON-Carcinogen	Possible NON-Carcinogen
926	20265-97-8	O(c1ccc(N)cc1)C	Training	NON-Carcinogen	Carcinogen
927	86-50-0	O=C1c2ccccc2(N=NN1CSP(OC)(OC)=S)	Training	NON-Carcinogen	Carcinogen
928	532-32-1	O=C([O-])c1ccccc1	Training	NON-Carcinogen	Possible NON-Carcinogen
929	95-14-7	n1[nH]nc2ccccc12	Training	NON-Carcinogen	Possible NON-Carcinogen
930	592-31-4	O=C(N)NCCCC	Training	NON-Carcinogen	Possible NON-Carcinogen
931	96-48-0	O=C1OCCC1	Training	NON-Carcinogen	Possible NON-Carcinogen
932	532-27-4	O=C(c1ccccc1)CCl	Training	NON-Carcinogen	Possible NON-Carcinogen
933	6471-49-4	O=C(Nc1cccc(c1)[N+](=O)[O-])C3=Cc4ccccc4(C(=NNc2cc(ccc2(OC))[N+](=O)[O-])C3(=O))	Training	NON-Carcinogen	Carcinogen
934	108-94-1	O=C1CCCCC1	Training	NON-Carcinogen	Possible NON-Carcinogen
935	4998-76-9	[NH3+]C1CCCCC1	Training	NON-Carcinogen	Possible NON-Carcinogen
936	131-17-9	O=C(OCC=C)c1ccccc1(C(=O)OCC=C)	Training	NON-Carcinogen	Possible NON-Carcinogen
937	33857-26-0	O1c3ccc(cc3(Oc2ccc(cc12)Cl))Cl	Training	NON-Carcinogen	Possible NON-Carcinogen
938	75-34-3	CC(Cl)Cl	Training	NON-Carcinogen	Possible NON-Carcinogen
939	1095-90-5	O=C(CC)C(c1ccccc1)(c2ccccc2)CC(N(C)C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
940	120-61-6	O=C(OC)c1ccc(cc1)C(=O)OC	Training	NON-Carcinogen	Possible NON-Carcinogen
941	147-24-0	O(CCN(C)C)C(c1ccccc1)c2ccccc2	Training	NON-Carcinogen	Possible NON-Carcinogen
942	142-46-1	NC(NNC(N)=S)=S	Training	NON-Carcinogen	Possible NON-Carcinogen
943	6381-77-7	O=C1OC(C(O)=C1(O))C(O)C[O-]	Training	NON-Carcinogen	Possible NON-Carcinogen
944	29975-16-4	n1nc2n(c1)c4ccc(cc4(C(=NC2)c3ccccc3))Cl	Training	NON-Carcinogen	Possible NON-Carcinogen
945	72-56-0	c1cc(ccc1CC)C(c2ccc(cc2)CC)C(Cl)Cl	Training	NON-Carcinogen	Possible NON-Carcinogen
946	41340-25-4	O=C(O)CC2(OCCc1c3cccc(c3([nH]c12))CC)CC	Training	NON-Carcinogen	Possible NON-Carcinogen
947	97-53-0	Oc1ccc(cc1(OC))CC=C	Training	NON-Carcinogen	Carcinogen
948	2353-45-9	O=S(=O)([O-])c1cccc(c1)CN(c2ccc(cc2)[CH2+](c3ccc(cc3)N(Cc4cccc(c4)S(=O)(=O)[O-])CC)c5ccc(O)cc5S(=O)(=O)[O-])CC	Training	NON-Carcinogen	Carcinogen
949	1934-21-0	O=C([O-])C2=NN(C(=O)C2(N=Nc1ccc(cc1)S(=O)(=O)[O-]))c3ccc(cc3)S(=O)(=O)[O-]	Training	NON-Carcinogen	Carcinogen
950	55-38-9	O(c1ccc(c(c1)C)SC)P(OC)(OC)=S	Training	NON-Carcinogen	Possible NON-Carcinogen
951	51630-58-1	N#CC(OC(=O)C(c1ccc(cc1)Cl)C(C)C)c3cccc(Oc2ccccc2)c3	Training	NON-Carcinogen	Carcinogen
952	2164-17-2	O=C(Nc1cccc(c1)C(F)(F)F)N(C)C	Training	NON-Carcinogen	Carcinogen
953	25812-30-0	O=C(O)C(C)(C)CCCOc1cc(ccc1C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
954	9000-30-0	O=C3C=C(OC)C2(Oc1c(c(OC)cc(OC)c1Cl)C2(=O))C(C)C3	Training	NON-Carcinogen	Carcinogen
955	9000-01-5	O=C(OC)c1nc2cc(c3cccnc3(c2(o1)))Cl	Training	NON-Carcinogen	Carcinogen
956	59820-43-8	O=[N+]([O-])c1ccc(NCCO)c(OCCO)c1	Training	NON-Carcinogen	Carcinogen
957	100-97-0	N12(CN3CN(C1)CN(C2)C3)	Training	NON-Carcinogen	Possible NON-Carcinogen
958	136-77-6	Oc1ccc(c(O)c1)CCCCCC	Training	NON-Carcinogen	Possible NON-Carcinogen
959	58-93-5	O=S(=O)(N)c1cc2c(cc1Cl)NCNS2(=O)(=O)	Training	NON-Carcinogen	Carcinogen
960	80-05-7	Oc1ccc(cc1)C(c2ccc(O)cc2)(C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
961	123-33-1	O=C1C=CC(=O)NN1	Training	NON-Carcinogen	Carcinogen
962	59-05-2	O=C(O)CCC(NC(=O)c1ccc(cc1)N(C)Cc2nc3c(nc2)nc(nc3(N))N)C(=O)O	Training	NON-Carcinogen	Carcinogen
963	100-01-6	O=[N+]([O-])c1ccc(N)cc1	Training	NON-Carcinogen	Carcinogen
964	121-19-7	O=[N+]([O-])c1cc(ccc1(O))[As](=O)(O)O	Training	NON-Carcinogen	Carcinogen
965	504-88-1	O=C(O)CC[N+](=O)[O-]	Training	NON-Carcinogen	Possible NON-Carcinogen
966	11042-64-1	O=C(OC1CCC25(CC35(CCC4(C)(C(CCC4(C)(C3(CCC2(C1(C)(C)))))C(C)CCC=C(C)C))))C=Cc6ccc(O)c(OC)c6	Training	NON-Carcinogen	Carcinogen
967	23135-22-0	O=C(ON=C(C(=O)N(C)C)SC)NC	Training	NON-Carcinogen	Possible NON-Carcinogen
968	6452-73-9	OC(COc1ccccc1(OCC=C))CNC(C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
969	2058-46-0	O=C3C(=C(O)N)C(=O)C4(O)(C(=O)C2=C(O)c1c(O)cccc1C(O)(C)C2C(O)C4(C3N(C)C))	Training	NON-Carcinogen	Possible NON-Carcinogen
970	56-38-2	O=[N+]([O-])c1ccc(OP(OCC)(OCC)=S)cc1	Training	NON-Carcinogen	Carcinogen
971	78-11-5	O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-]	Training	NON-Carcinogen	Possible NON-Carcinogen
972	135-88-6	c1ccc(cc1)Nc2ccc3ccccc3(c2)	Training	NON-Carcinogen	Carcinogen
973	2198-59-6	Nc1ccc(cc1)Nc2ccccc2	Training	NON-Carcinogen	Carcinogen
974	1918-02-1	O=C(O)c1nc(c(c(N)c1Cl)Cl)Cl	Training	NON-Carcinogen	Carcinogen
975	9005-65-6	O=C(OCCOCC(OCCO)C1OC(OCCO)CC1(OCCO))CCCCCCCC=CCCCCCCCC	Training	NON-Carcinogen	Carcinogen
976	121-79-9	O=C(OCCC)c1cc(O)c(O)c(O)c1	Training	NON-Carcinogen	Possible NON-Carcinogen
977	989-38-8	O=C(OCC)c1ccccc1C3=C4C=C(C(=NCC)C=C4(Oc2cc(NCC)c(cc23)C))C	Training	NON-Carcinogen	Carcinogen
978	83-79-4	O=C3c5ccc1OC(C(=C)C)Cc1c5(OC4COc2cc(OC)c(OC)cc2C34)	Training	NON-Carcinogen	Carcinogen
979	110-44-1	O=C(O)C=CC=CC	Training	NON-Carcinogen	Possible NON-Carcinogen
980	959-24-0	O=S(=O)(Nc1ccc(cc1)C(O)CNC(C)C)C	Training	NON-Carcinogen	Carcinogen
981	1972-08-3	Oc1cc(cc2OC(C)(C)C3CCC(=CC3(c12))C)CCCCC	Training	NON-Carcinogen	Carcinogen
982	137-26-8	C(N(C)C)(=S)SSC(N(C)C)=S	Training	NON-Carcinogen	Possible NON-Carcinogen
983	93-76-5	O=C(O)COc1cc(c(cc1Cl)Cl)Cl	Training	NON-Carcinogen	Possible NON-Carcinogen
984	6138-79-0	n1ccccc1C(=CCN2CCCC2)c3ccc(cc3)C	Training	NON-Carcinogen	Carcinogen
985	8024-37-1	O=C(C=Cc1ccc(O)c(OC)c1)CC(=O)C=Cc2ccc(O)c(OC)c2	Training	NON-Carcinogen	Possible NON-Carcinogen
986	57-13-6	O=C(N)N	Training	NON-Carcinogen	Possible NON-Carcinogen
